@RELATION meta-features

@ATTRIBUTE task_id NUMERIC
@ATTRIBUTE AutoCorrelation NUMERIC
@ATTRIBUTE CfsSubsetEval_DecisionStumpAUC NUMERIC
@ATTRIBUTE CfsSubsetEval_DecisionStumpErrRate NUMERIC
@ATTRIBUTE CfsSubsetEval_DecisionStumpKappa NUMERIC
@ATTRIBUTE CfsSubsetEval_NaiveBayesAUC NUMERIC
@ATTRIBUTE CfsSubsetEval_NaiveBayesErrRate NUMERIC
@ATTRIBUTE CfsSubsetEval_NaiveBayesKappa NUMERIC
@ATTRIBUTE CfsSubsetEval_kNN1NAUC NUMERIC
@ATTRIBUTE CfsSubsetEval_kNN1NErrRate NUMERIC
@ATTRIBUTE CfsSubsetEval_kNN1NKappa NUMERIC
@ATTRIBUTE ClassEntropy NUMERIC
@ATTRIBUTE DecisionStumpAUC NUMERIC
@ATTRIBUTE DecisionStumpErrRate NUMERIC
@ATTRIBUTE DecisionStumpKappa NUMERIC
@ATTRIBUTE Dimensionality NUMERIC
@ATTRIBUTE EquivalentNumberOfAtts NUMERIC
@ATTRIBUTE J48.00001.AUC NUMERIC
@ATTRIBUTE J48.00001.ErrRate NUMERIC
@ATTRIBUTE J48.00001.Kappa NUMERIC
@ATTRIBUTE J48.0001.AUC NUMERIC
@ATTRIBUTE J48.0001.ErrRate NUMERIC
@ATTRIBUTE J48.0001.Kappa NUMERIC
@ATTRIBUTE J48.001.AUC NUMERIC
@ATTRIBUTE J48.001.ErrRate NUMERIC
@ATTRIBUTE J48.001.Kappa NUMERIC
@ATTRIBUTE MajorityClassPercentage NUMERIC
@ATTRIBUTE MajorityClassSize NUMERIC
@ATTRIBUTE MaxAttributeEntropy NUMERIC
@ATTRIBUTE MaxKurtosisOfNumericAtts NUMERIC
@ATTRIBUTE MaxMeansOfNumericAtts NUMERIC
@ATTRIBUTE MaxMutualInformation NUMERIC
@ATTRIBUTE MaxNominalAttDistinctValues NUMERIC
@ATTRIBUTE MaxSkewnessOfNumericAtts NUMERIC
@ATTRIBUTE MaxStdDevOfNumericAtts NUMERIC
@ATTRIBUTE MeanAttributeEntropy NUMERIC
@ATTRIBUTE MeanKurtosisOfNumericAtts NUMERIC
@ATTRIBUTE MeanMeansOfNumericAtts NUMERIC
@ATTRIBUTE MeanMutualInformation NUMERIC
@ATTRIBUTE MeanNoiseToSignalRatio NUMERIC
@ATTRIBUTE MeanNominalAttDistinctValues NUMERIC
@ATTRIBUTE MeanSkewnessOfNumericAtts NUMERIC
@ATTRIBUTE MeanStdDevOfNumericAtts NUMERIC
@ATTRIBUTE MinAttributeEntropy NUMERIC
@ATTRIBUTE MinKurtosisOfNumericAtts NUMERIC
@ATTRIBUTE MinMeansOfNumericAtts NUMERIC
@ATTRIBUTE MinMutualInformation NUMERIC
@ATTRIBUTE MinNominalAttDistinctValues NUMERIC
@ATTRIBUTE MinSkewnessOfNumericAtts NUMERIC
@ATTRIBUTE MinStdDevOfNumericAtts NUMERIC
@ATTRIBUTE MinorityClassPercentage NUMERIC
@ATTRIBUTE MinorityClassSize NUMERIC
@ATTRIBUTE NaiveBayesAUC NUMERIC
@ATTRIBUTE NaiveBayesErrRate NUMERIC
@ATTRIBUTE NaiveBayesKappa NUMERIC
@ATTRIBUTE NumberOfBinaryFeatures NUMERIC
@ATTRIBUTE NumberOfClasses NUMERIC
@ATTRIBUTE NumberOfFeatures NUMERIC
@ATTRIBUTE NumberOfInstances NUMERIC
@ATTRIBUTE NumberOfInstancesWithMissingValues NUMERIC
@ATTRIBUTE NumberOfMissingValues NUMERIC
@ATTRIBUTE NumberOfNumericFeatures NUMERIC
@ATTRIBUTE NumberOfSymbolicFeatures NUMERIC
@ATTRIBUTE PercentageOfBinaryFeatures NUMERIC
@ATTRIBUTE PercentageOfInstancesWithMissingValues NUMERIC
@ATTRIBUTE PercentageOfMissingValues NUMERIC
@ATTRIBUTE PercentageOfNumericFeatures NUMERIC
@ATTRIBUTE PercentageOfSymbolicFeatures NUMERIC
@ATTRIBUTE Quartile1AttributeEntropy NUMERIC
@ATTRIBUTE Quartile1KurtosisOfNumericAtts NUMERIC
@ATTRIBUTE Quartile1MeansOfNumericAtts NUMERIC
@ATTRIBUTE Quartile1MutualInformation NUMERIC
@ATTRIBUTE Quartile1SkewnessOfNumericAtts NUMERIC
@ATTRIBUTE Quartile1StdDevOfNumericAtts NUMERIC
@ATTRIBUTE Quartile2AttributeEntropy NUMERIC
@ATTRIBUTE Quartile2KurtosisOfNumericAtts NUMERIC
@ATTRIBUTE Quartile2MeansOfNumericAtts NUMERIC
@ATTRIBUTE Quartile2MutualInformation NUMERIC
@ATTRIBUTE Quartile2SkewnessOfNumericAtts NUMERIC
@ATTRIBUTE Quartile2StdDevOfNumericAtts NUMERIC
@ATTRIBUTE Quartile3AttributeEntropy NUMERIC
@ATTRIBUTE Quartile3KurtosisOfNumericAtts NUMERIC
@ATTRIBUTE Quartile3MeansOfNumericAtts NUMERIC
@ATTRIBUTE Quartile3MutualInformation NUMERIC
@ATTRIBUTE Quartile3SkewnessOfNumericAtts NUMERIC
@ATTRIBUTE Quartile3StdDevOfNumericAtts NUMERIC
@ATTRIBUTE REPTreeDepth1AUC NUMERIC
@ATTRIBUTE REPTreeDepth1ErrRate NUMERIC
@ATTRIBUTE REPTreeDepth1Kappa NUMERIC
@ATTRIBUTE REPTreeDepth2AUC NUMERIC
@ATTRIBUTE REPTreeDepth2ErrRate NUMERIC
@ATTRIBUTE REPTreeDepth2Kappa NUMERIC
@ATTRIBUTE REPTreeDepth3AUC NUMERIC
@ATTRIBUTE REPTreeDepth3ErrRate NUMERIC
@ATTRIBUTE REPTreeDepth3Kappa NUMERIC
@ATTRIBUTE RandomTreeDepth1AUC NUMERIC
@ATTRIBUTE RandomTreeDepth1ErrRate NUMERIC
@ATTRIBUTE RandomTreeDepth1Kappa NUMERIC
@ATTRIBUTE RandomTreeDepth2AUC NUMERIC
@ATTRIBUTE RandomTreeDepth2ErrRate NUMERIC
@ATTRIBUTE RandomTreeDepth2Kappa NUMERIC
@ATTRIBUTE RandomTreeDepth3AUC NUMERIC
@ATTRIBUTE RandomTreeDepth3ErrRate NUMERIC
@ATTRIBUTE RandomTreeDepth3Kappa NUMERIC
@ATTRIBUTE StdvNominalAttDistinctValues NUMERIC
@ATTRIBUTE kNN1NAUC NUMERIC
@ATTRIBUTE kNN1NErrRate NUMERIC
@ATTRIBUTE kNN1NKappa NUMERIC

@DATA
53.0,0.2579881656804734,0.8287300415025641,0.3191489361702128,0.5743705558785386,0.8287300415025641,0.3191489361702128,0.5743705558785386,0.8287300415025641,0.3191489361702128,0.5743705558785386,1.9990667655343635,0.6492864709981353,0.5957446808510638,0.2121027335369673,0.022458628841607566,-1.0,0.8316733859441372,0.3108747044917258,0.5850953729793031,0.8316733859441372,0.3108747044917258,0.5850953729793031,0.8316733859441372,0.3108747044917258,0.5850953729793031,25.768321513002363,218.0,-1.0,58.37545547363169,439.9113475177304,-1.0,4.0,6.778393619108969,176.69261361302284,-1.0,5.153140516514768,117.6349487785658,-1.0,-1.0,4.0,1.0415777283622756,22.770839172096306,-1.0,-0.9784712963069797,6.377068557919621,-1.0,4.0,-0.22634128032982506,2.5921383276847254,23.52245862884161,199.0,0.7665561841837499,0.5449172576832151,0.27869634693062273,0.0,4.0,19.0,846.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,94.73684210526315,5.263157894736842,-1.0,-0.7809324382806175,35.846040189125304,-1.0,0.2544045720298823,6.168386543971383,-1.0,-0.44165451580509285,87.88356973995272,-1.0,0.49824273394603363,8.06136271270135,-1.0,0.1641613631458576,178.1838061465721,-1.0,0.789303136311914,31.682749869316492,0.8786505597009364,0.31678486997635935,0.5772957352598461,0.8786505597009364,0.31678486997635935,0.5772957352598461,0.8786505597009364,0.31678486997635935,0.5772957352598461,0.790527508168895,0.3132387706855792,0.5820719121901752,0.790527508168895,0.3132387706855792,0.5820719121901752,0.790527508168895,0.3132387706855792,0.5820719121901752,0.0,0.7865899875047911,0.3191489361702128,0.5741729817398842
58.0,0.3320664132826565,0.8518374275032152,0.2344,0.6484246032462648,0.8518374275032152,0.2344,0.6484246032462648,0.8518374275032152,0.2344,0.6484246032462648,1.5848792049207137,0.7114416755298753,0.4368,0.347272453618388,0.0082,-1.0,0.8272095964258002,0.256,0.6159852384725669,0.8272095964258002,0.256,0.6159852384725669,0.8272095964258002,0.256,0.6159852384725669,33.839999999999996,1692.0,-1.0,0.15060825997502159,3.322468,-1.0,3.0,0.2720371073231119,2.0326737966079764,-1.0,-0.19641749321969915,0.8994882,-1.0,-1.0,3.0,0.03546827362426717,1.27111559694555,-1.0,-0.679051825631459,-0.025551999999999995,-1.0,3.0,-0.27203078157249977,0.9764529543579722,33.06,1653.0,0.9551583436003329,0.1994,0.7014157624685423,0.0,3.0,41.0,5000.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,97.5609756097561,2.4390243902439024,-1.0,-0.4849521099111871,-0.0009889999999999864,-1.0,-0.024259506396659067,0.9996867717821261,-1.0,-0.051227106165116165,0.031810999999999985,-1.0,0.016415358784205282,1.0138703067658228,-1.0,0.019352277802150986,2.00251,-1.0,0.08459325201338166,1.6570866923837764,0.8952311179175413,0.253,0.6206011477340141,0.8952311179175413,0.253,0.6206011477340141,0.8952311179175413,0.253,0.6206011477340141,0.7811986553586545,0.2916,0.5625740518927583,0.7811986553586545,0.2916,0.5625740518927583,0.7811986553586545,0.2916,0.5625740518927583,0.0,0.8028402123068697,0.2628,0.6057966492715188
219.0,0.8533027300214076,0.8038644867365946,0.23839159604519775,0.49835333064918075,0.8038644867365946,0.23839159604519775,0.49835333064918075,0.8038644867365946,0.23839159604519775,0.49835333064918075,0.9835093906057095,0.7305166901571064,0.2444385593220339,0.47843517951723846,0.00019862288135593222,392.1223686617617,0.9022035924598205,0.12171168785310735,0.7508273790782953,0.9022035924598205,0.12171168785310735,0.7508273790782953,0.9022035924598205,0.12171168785310735,0.7508273790782953,57.54546257062147,26075.0,2.8073500566367193,7047.774287853668,0.5005263909118922,0.00250816956442,7.0,78.68700692524223,0.34030772179030466,2.8073500566367193,1029.1705407841011,0.34418203759016736,0.00250816956442,1118.2824027772233,4.5,12.61811270257642,0.1604184803668048,2.8073500566367193,-1.3181374046729744,0.003467033898305084,0.00250816956442,2.0,-0.1658145257949275,0.010213038212794926,42.45453742937853,19237.0,0.7891505747800418,0.2705905720338983,0.4058073423490147,1.0,2.0,9.0,45312.0,0.0,0.0,7.0,2.0,11.11111111111111,0.0,0.0,77.77777777777779,22.22222222222222,2.8073500566367193,-1.201042076472015,0.05786831013859451,0.00250816956442,-0.09773906854937363,0.03999076895402209,2.8073500566367193,-0.0865740098467982,0.4254178952595339,0.00250816956442,0.1595328979048169,0.15337339113662127,2.8073500566367193,158.52741871982758,0.5,0.00250816956442,9.073261555361203,0.2947563828038936,0.9129948613427772,0.140625,0.7116925828643641,0.9129948613427772,0.140625,0.7116925828643641,0.9129948613427772,0.140625,0.7116925828643641,0.8511751328523538,0.14607609463276836,0.7010577396363374,0.8511751328523538,0.14607609463276836,0.7010577396363374,0.8511751328523538,0.14607609463276836,0.7010577396363374,3.5355339059327378,0.770970492655298,0.22309763418079095,0.5427363472523162
2074.0,0.18743194898117904,0.9273091445992578,0.14836702954898912,0.8167814524247422,0.9273091445992578,0.14836702954898912,0.8167814524247422,0.9273091445992578,0.14836702954898912,0.8167814524247422,2.4833618760456604,0.710936921295261,0.563452566096423,0.26828644698090565,0.0057542768273716955,-1.0,0.9197259342536087,0.14152410575427682,0.8249582236698434,0.9197259342536087,0.14152410575427682,0.8249582236698434,0.9197259342536087,0.14152410575427682,0.8249582236698434,23.81026438569207,1531.0,-1.0,1.277985361665814,-0.00012632970451019481,-1.0,6.0,0.91949549901627,1.0002882819750798,-1.0,-0.15411688047872,-0.0005560885260065659,-1.0,-1.0,6.0,0.04046023385100257,1.0000219953862926,-1.0,-0.9198282387807679,-0.000862968584758966,-1.0,6.0,-0.6740118722728707,0.9996387437607501,9.720062208398133,625.0,0.9605992160078025,0.20326594090202177,0.7513714566665727,0.0,6.0,37.0,6430.0,0.0,0.0,36.0,1.0,0.0,0.0,0.0,97.2972972972973,2.7027027027027026,-1.0,-0.8393811657498382,-0.0007437709953344221,-1.0,-0.5170961259457099,0.9999476046671038,-1.0,-0.4798469406404684,-0.0005980934681181398,-1.0,-0.0399749828019159,1.0000052923046026,-1.0,0.8509747335126359,-0.0003569454121306532,-1.0,0.6744458273485395,1.0001949690399905,0.962333455035218,0.15349922239502334,0.8100028845003834,0.962333455035218,0.15349922239502334,0.8100028845003834,0.962333455035218,0.15349922239502334,0.8100028845003834,0.8991170554983932,0.16625194401244167,0.7945482122759002,0.8991170554983932,0.16625194401244167,0.7945482122759002,0.8991170554983932,0.16625194401244167,0.7945482122759002,0.0,0.9355091276480466,0.10762052877138413,0.8673837948848537
2079.0,0.39319727891156464,0.8239493966657213,0.41847826086956524,0.4637307109078737,0.8239493966657213,0.41847826086956524,0.4637307109078737,0.8239493966657213,0.41847826086956524,0.4637307109078737,2.262083620428274,0.7519401667350958,0.5054347826086957,0.30247986100142155,0.02717391304347826,5.9334684401020565,0.8184137151683228,0.3967391304347826,0.49336985707179887,0.8184137151683228,0.3967391304347826,0.49336985707179887,0.8184137151683228,0.3967391304347826,0.49336985707179887,29.076086956521742,214.0,4.2373637557635595,734.9416211795777,2054.7393689986247,0.42753276429854,27.0,27.109270846229688,1551.7798185802085,3.4626363060529055,62.86596625813314,390.0868288072735,0.381241367214446,8.082530396301912,13.666666666666666,2.551453016115177,172.61081562461396,2.5810641739409617,-1.887802596870339,-2.5842391304347836,0.24650313929826,5.0,-0.6970908724266737,0.49318784476285216,14.266304347826086,105.0,0.8520788174118736,0.45108695652173914,0.42741183362624485,0.0,5.0,20.0,736.0,95.0,448.0,14.0,6.0,0.0,12.907608695652172,3.0434782608695654,70.0,30.0,2.908861461974274,-0.4961422376730956,2.882908545727137,0.323312362530555,-0.3960800165047112,0.778502789181291,3.4759821137655975,0.4289115082721384,6.249602617058818,0.40765214345173,0.11119478923130877,1.3465996573398586,4.009738246275191,1.3641239688052669,403.0027173913041,0.425964983779695,0.9548948008878528,80.61760056258042,0.7171370640805235,0.5557065217391305,0.2672017371533179,0.7171370640805235,0.5557065217391305,0.2672017371533179,0.7171370640805235,0.5557065217391305,0.2672017371533179,0.7219508813313532,0.47690217391304346,0.3915134670419616,0.7219508813313532,0.47690217391304346,0.3915134670419616,0.7219508813313532,0.47690217391304346,0.3915134670419616,7.659416862050705,0.7018152602695222,0.46603260869565216,0.40228622299671357
3021.0,0.8865022540440202,0.9288636149692349,0.02518557794273595,0.7759719718017525,0.9288636149692349,0.02518557794273595,0.7759719718017525,0.9288636149692349,0.02518557794273595,0.7759719718017525,0.33235055553211046,0.9322127557089432,0.0344644750795334,0.7420165388043194,0.007953340402969246,64.92919423455584,0.9353675130291905,0.015641569459172854,0.8579268043553759,0.9353675130291905,0.015641569459172854,0.8579268043553759,0.9353675130291905,0.015641569459172854,0.8579268043553759,93.87592788971368,3541.0,1.520689912507409,238.1814623780636,110.46964865662825,0.06006915971583,5.0,13.882652755041702,35.604247607641,0.33755530471128503,51.41313506551009,46.43668969641138,0.005118661327160454,64.94601266549154,2.0869565217391304,3.5691918824691085,19.05387758896556,-0.0,4.073471498748956,0.9949997045790251,0.0,1.0,1.232674238507278,0.19545727511328811,6.1240721102863205,231.0,0.921866947220681,0.07423117709437964,0.5196307538926299,21.0,2.0,30.0,3772.0,3772.0,6064.0,7.0,23.0,70.0,100.0,5.358784022622834,23.333333333333332,76.66666666666667,0.0987401719719687,5.982197043232063,1.7588748012696314,0.0005017739084375,1.2589465934783108,0.669439962143292,0.25937485231702934,8.87130380657577,28.41132258295655,0.00129044182719,1.5381528946217138,22.3032143933016,0.4759318019149815,90.94248810329343,108.85692077754308,0.0033491752406775003,4.937524038925616,33.71833515687218,0.9591373043787617,0.014050901378579003,0.8712870012207119,0.9591373043787617,0.014050901378579003,0.8712870012207119,0.9591373043787617,0.014050901378579003,0.8712870012207119,0.785261166486192,0.036585365853658534,0.6522624425320754,0.785261166486192,0.036585365853658534,0.6522624425320754,0.785261166486192,0.036585365853658534,0.6522624425320754,0.668311541278118,0.7895585540318668,0.04109225874867444,0.6153785428776684
3022.0,0.0,0.8608742985409651,0.30505050505050507,0.6644444444444445,0.8608742985409651,0.30505050505050507,0.6644444444444445,0.8608742985409651,0.30505050505050507,0.6644444444444445,3.459431618637298,0.6774680134680136,0.8242424242424242,0.09333333333333332,0.013131313131313131,-1.0,0.8730314253647586,0.3202020202020202,0.6477777777777778,0.8730314253647586,0.3202020202020202,0.6477777777777778,0.8730314253647586,0.3202020202020202,0.6477777777777778,9.090909090909092,90.0,3.906890595608518,0.1524368802477145,1.881763636363636,0.0,15.0,0.3570604221210384,1.1752720041815217,2.4518411137950773,-0.39142721501684635,-0.10318040404040407,0.0,-1.0,9.333333333333334,0.09111527285062525,0.699331810942439,0.9967916319816366,-0.7621395184642852,-3.203740404040404,0.0,2.0,-0.20615204556382144,0.46192683815131974,9.090909090909092,90.0,0.9447710437710438,0.4161616161616162,0.5422222222222222,1.0,11.0,13.0,990.0,0.0,0.0,10.0,3.0,7.6923076923076925,0.0,0.0,76.92307692307693,23.076923076923077,0.9967916319816366,-0.5598569198966739,-0.356185606060606,0.0,-0.006222604957687408,0.5725169123224305,2.4518411137950773,-0.42609939747851944,-0.03785202020202025,0.0,0.06013385313957622,0.6342938790535619,3.906890595608518,-0.24255761544063992,0.5441732323232322,0.0,0.25062290775439544,0.7866928081860705,0.8406290684624018,0.6393939393939394,0.29666666666666663,0.8406290684624018,0.6393939393939394,0.29666666666666663,0.8406290684624018,0.6393939393939394,0.29666666666666663,0.8475173961840627,0.2909090909090909,0.68,0.8475173961840627,0.2909090909090909,0.68,0.8475173961840627,0.2909090909090909,0.68,6.6583281184793925,0.9572222222222221,0.07777777777777778,0.9144444444444445
3481.0,0.30002565418163163,0.9139778848716709,0.1945620110298833,0.7976556066502876,0.9139778848716709,0.1945620110298833,0.7976556066502876,0.9139778848716709,0.1945620110298833,0.7976556066502876,4.700438279876528,0.7284550798857298,0.9239451070924715,0.039082299586501265,0.07926125432858792,-1.0,0.9188349245414863,0.18263434654354238,0.8100602384781619,0.9188349245414863,0.18263434654354238,0.8100602384781619,0.9188349245414863,0.18263434654354238,0.8100602384781619,3.8476337052712584,300.0,-1.0,136.53558205054384,0.8118613569321528,-1.0,26.0,10.771901703245778,0.9401132093590073,-1.0,3.6056625652757637,0.06479603695807032,-1.0,-1.0,26.0,0.44206745255136376,0.4140807323633421,-1.0,-1.4737498885033402,-0.9855127356675644,-1.0,26.0,-2.367036228796073,0.054925852703404714,3.8219828139027827,298.0,0.9808943771196217,0.169167628575093,0.824065372368799,0.0,26.0,618.0,7797.0,0.0,0.0,617.0,1.0,0.0,0.0,0.0,99.83818770226537,0.16181229773462785,-1.0,-0.7373204127841801,-0.1437013851481339,-1.0,-0.5845181836345901,0.3400152292895469,-1.0,-0.33016785936744597,0.20226894959599845,-1.0,-0.08674343383154731,0.40596405388020085,-1.0,0.36879569286451974,0.41744676157496474,-1.0,0.505854095594404,0.4943557912221344,0.9534790861116854,0.22624086186995,0.7647093963693292,0.9534790861116854,0.22624086186995,0.7647093963693292,0.9534790861116854,0.22624086186995,0.7647093963693292,0.7985895253272975,0.38732845966397333,0.5971784318994164,0.7985895253272975,0.38732845966397333,0.5971784318994164,0.7985895253272975,0.38732845966397333,0.5971784318994164,0.0,0.9241334170882465,0.1442862639476722,0.8499423377242701
3485.0,0.984621778886118,0.8725805959213581,0.07644370585791442,0.7380836357270936,0.8725805959213581,0.07644370585791442,0.7380836357270936,0.8725805959213581,0.07644370585791442,0.7380836357270936,0.6780187068738636,0.6806462938087678,0.1790610718737017,0.0,0.12463647694225176,14.432384039473426,0.9787349587157257,0.018695471541337765,0.9360028407731299,0.9787349587157257,0.018695471541337765,0.9360028407731299,0.9787349587157257,0.018695471541337765,0.9360028407731299,82.09389281262983,1976.0,0.762783615671025,76.67571921516705,0.7217173041130037,0.06866591760557,2.0,7.314409408799282,0.2604767133791669,0.6751729963437599,8.186184057580444,0.30826851410285755,0.046978981782874,13.37180991840678,2.0,1.6899456006274212,0.18116487987168997,0.6128988699666826,-0.7521005818232922,0.026224997922725386,0.02453066556077,2.0,-0.8463499038096534,0.06708000792507711,17.90610718737017,431.0,0.8233418770570081,0.3174075612796012,0.31137974343208463,6.0,2.0,300.0,2407.0,0.0,0.0,294.0,6.0,2.0,0.0,0.0,98.0,2.0,0.6294431415195098,0.2597744748613864,0.1250903151225592,0.03364344680921,0.050183882736315216,0.1608566244924131,0.6743543980189282,2.388799641715325,0.26632103676776075,0.04710613104191,1.342290193459438,0.19217007554179583,0.7213121503304258,6.957725594186666,0.5101368164727877,0.06025094212702,2.4544702342257594,0.21041720138231357,0.9054406943648609,0.043622766929788115,0.8360021205811221,0.9054406943648609,0.043622766929788115,0.8360021205811221,0.9054406943648609,0.043622766929788115,0.8360021205811221,0.7249693538236095,0.17158288325716659,0.4353286069627718,0.7249693538236095,0.17158288325716659,0.4353286069627718,0.7249693538236095,0.17158288325716659,0.4353286069627718,0.0,0.8964675878523725,0.08101371001246364,0.7445948174021496
3492.0,0.8162162162162162,?,?,?,?,?,?,?,?,?,1.0,?,?,?,0.012589928057553957,19.28693034685815,?,?,?,?,?,?,?,?,?,50.0,278.0,1.9998697229407525,-1.0,-1.0,0.30564217262535,4.0,-1.0,-1.0,1.4589229391616843,-1.0,-1.0,0.051848582538325,27.138145109044974,2.7142857142857144,-1.0,-1.0,0.9996639598468491,-1.0,-1.0,3.735261793e-05,2.0,-1.0,-1.0,50.0,278.0,?,?,?,3.0,2.0,7.0,556.0,0.0,0.0,0.0,7.0,42.857142857142854,0.0,0.0,0.0,100.0,0.9998529861022931,-1.0,-1.0,0.000184375303945,-1.0,-1.0,1.5845931125102337,-1.0,-1.0,0.000774770054655,-1.0,-1.0,1.6886437299661348,-1.0,-1.0,0.079132328414895,-1.0,-1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.7559289460184545,?,?,?
3493.0,0.44,0.49936708860759493,0.3427620632279534,0.0,0.49936708860759493,0.3427620632279534,0.0,0.49936708860759493,0.3427620632279534,0.0,0.9274373177990278,0.49842693867518745,0.3427620632279534,0.0,0.011647254575707155,255.34844685504277,0.5393265331203146,0.3560732113144759,0.029328301886792474,0.5393265331203146,0.3560732113144759,0.029328301886792474,0.5393265331203146,0.3560732113144759,0.029328301886792474,65.72379367720465,395.0,1.9993734446391016,-1.0,-1.0,0.00684214329877,4.0,-1.0,-1.0,1.4589306695469753,-1.0,-1.0,0.0036320460501,400.6828667430599,2.7142857142857144,-1.0,-1.0,0.9999820261996926,-1.0,-1.0,7.829360624e-05,2.0,-1.0,-1.0,34.27620632279534,206.0,0.512744254639302,0.40266222961730447,-0.08223826177542973,3.0,2.0,7.0,601.0,0.0,0.0,0.0,7.0,42.857142857142854,0.0,0.0,0.0,100.0,0.99999400873876,-1.0,-1.0,0.0012604335734449999,-1.0,-1.0,1.5846420186297692,-1.0,-1.0,0.003758454643025,-1.0,-1.0,1.6885532408585777,-1.0,-1.0,0.0059858732349625,-1.0,-1.0,0.517119331448937,0.3810316139767055,-0.011301261655803706,0.517119331448937,0.3810316139767055,-0.011301261655803706,0.517119331448937,0.3810316139767055,-0.011301261655803706,0.6236512228093891,0.37437603993344426,0.1661682277567783,0.6236512228093891,0.37437603993344426,0.1661682277567783,0.6236512228093891,0.37437603993344426,0.1661682277567783,0.7559289460184545,0.7592233009708738,0.3144758735440932,0.2671251879141368
3494.0,0.7703435804701627,0.9820906432748538,0.02527075812274368,0.949407712779836,0.9820906432748538,0.02527075812274368,0.949407712779836,0.9820906432748538,0.02527075812274368,0.949407712779836,0.9988621511417833,0.7810868316624896,0.22202166064981949,0.5481839037780635,0.01263537906137184,9.435362670639023,0.9865418755221388,0.010830324909747292,0.9782926701844208,0.9865418755221388,0.010830324909747292,0.9782926701844208,0.9865418755221388,0.010830324909747292,0.9782926701844208,51.985559566786996,288.0,1.9999151137035627,-1.0,-1.0,0.31810389936073,4.0,-1.0,-1.0,1.4589592735868127,-1.0,-1.0,0.10586367329048667,12.781491121921238,2.7142857142857144,-1.0,-1.0,0.9998495749784304,-1.0,-1.0,3.192587578e-05,2.0,-1.0,-1.0,48.014440433213,266.0,0.981078999582289,0.036101083032490974,0.9277874814254804,3.0,2.0,7.0,554.0,0.0,0.0,0.0,7.0,42.857142857142854,0.0,0.0,0.0,100.0,0.9999341897882912,-1.0,-1.0,0.0002555595928825,-1.0,-1.0,1.5845494951908672,-1.0,-1.0,0.002056169463995,-1.0,-1.0,1.6886759542250682,-1.0,-1.0,0.31397880340006,-1.0,-1.0,0.9850472535505431,0.02527075812274368,0.949407712779836,0.9850472535505431,0.02527075812274368,0.949407712779836,0.9850472535505431,0.02527075812274368,0.949407712779836,0.9532098475355054,0.05595667870036101,0.887925971364805,0.9532098475355054,0.05595667870036101,0.887925971364805,0.9532098475355054,0.05595667870036101,0.887925971364805,0.7559289460184545,0.9763536445279868,0.04151624548736462,0.9169198669883288
3510.0,0.998293172690763,0.9313772552647366,0.1494829836361811,0.8306514044548622,0.9313772552647366,0.1494829836361811,0.8306514044548622,0.9313772552647366,0.1494829836361811,0.8306514044548622,3.132069248447984,0.6995060349463906,0.7398855536592711,0.1415848011503039,0.0015058729043268748,-1.0,0.9355658139422663,0.13542816986246362,0.846626111250799,0.9355658139422663,0.13542816986246362,0.846626111250799,0.9355658139422663,0.13542816986246362,0.846626111250799,16.20319245055717,1614.0,-1.0,3.795248193837544,20.364320851319977,-1.0,9.0,1.6968856421615754,15.878836157411492,-1.0,-0.03718575752002872,2.053272292418996,-1.0,-1.0,9.0,0.10983669969140136,1.7055517441171866,-1.0,-0.8638008103013965,-0.5287156576648931,-1.0,9.0,-0.3778450818905286,0.09799855892164572,7.850617407890774,782.0,0.9851171280023755,0.14255596827627748,0.8384303372856463,0.0,9.0,15.0,9961.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,93.33333333333333,6.666666666666667,-1.0,-0.4827535427937151,-0.21397178523742594,-1.0,-0.27264687767182605,0.15211050528196218,-1.0,-0.22106090185246963,-0.03520136607770305,-1.0,0.07469886495967731,0.22715601717489223,-1.0,-0.1384411182035048,0.3734329478466017,-1.0,0.2410532541165403,0.41269642879279056,0.9536005588376549,0.16373858046380885,0.8143941026682086,0.9536005588376549,0.16373858046380885,0.8143941026682086,0.9536005588376549,0.16373858046380885,0.8143941026682086,0.9089127672750837,0.1615299668707961,0.8169971694548026,0.9089127672750837,0.1615299668707961,0.8169971694548026,0.9089127672750837,0.1615299668707961,0.8169971694548026,0.0,0.989632407589842,0.018371649432787872,0.9791905174141027
